"Name","State","Notes","User","Tags","Created","Runtime","Sweep","E","alpha","del_rate","dn_rate","dup_rate","edge_rate","elite_size","exp_type","gens","nenv","node_cost","pop_size","proj","rep","season_length","average_fitness","average_grnsize","benefitial_mutation","deleterious_mutation","expression_robustness","fitness_robustness","gen","high","low","spec"
"C_500_10_10425d8268","crashed","-","molanu","","2020-12-03T05:17:48.000Z","107984","","10","10","0.01","0.005","0.005","0.01","0","C_500_10_10","100000","2","0.0001","1000","GRN_evolution","4","500","0.8859149095409999","1.18","0.04380943427469377","0.9561905657253064","0.5636000000000001","0.5654","0","0","0","100"
"C_500_10_1000aaf9d4","crashed","-","molanu","","2020-12-03T05:13:13.000Z","108009","","10","10","0.01","0.005","0.005","0.01","0","C_500_10_10","100000","2","0.0001","1000","GRN_evolution","3","500","0.8642944645769999","1.385","0.12985065989326647","0.8701493401067336","0.529","0.5312","0","0","2","98"
"C_500_10_101677ba1e","crashed","-","molanu","","2020-12-03T05:05:34.000Z","107969","","10","10","0.01","0.005","0.005","0.01","0","C_500_10_10","100000","2","0.0001","1000","GRN_evolution","1","500","0.8709863620669999","0.4","0.05241870517977881","0.9475812948202212","0.4692","0.47220000000000006","0","0","0","100"
"C_500_10_107e88c6ae","crashed","-","molanu","","2020-12-03T05:05:34.000Z","107028","","10","10","0.01","0.005","0.005","0.01","0","C_500_10_10","100000","2","0.0001","1000","GRN_evolution","2","500","0.825926093952","0.234","0.09561317863463609","0.904386821365364","0.3422","0.3458","0","0","3","97"
"C_200_30_57a35a1d7","crashed","-","molanu","","2020-12-03T05:05:05.000Z","107968","","30","5","0.01","0.005","0.005","0.01","0","C_200_30_5","100000","2","0.0001","1000","GRN_evolution","5","200","0.2197831441575556","0.528","0.5218822622228654","0.4781177377771346","0.22440000000000004","0.22720000000000007","0","0","100","0"
"C_200_30_5848890d2","crashed","-","molanu","","2020-12-03T05:04:05.000Z","107967","","30","5","0.01","0.005","0.005","0.01","0","C_200_30_5","100000","2","0.0001","1000","GRN_evolution","4","200","0.349028044525963","1.507","0.447220283070322","0.552779716929678","0.2492","0.252","100","0","0","0"
"C_200_30_536aefc70","crashed","-","molanu","","2020-12-03T05:03:04.000Z","107984","","30","5","0.01","0.005","0.005","0.01","0","C_200_30_5","100000","2","0.0001","1000","GRN_evolution","3","200","0.4803730770357779","0.187","0.34510353964847923","0.6548964603515208","0.15100000000000002","0.16140000000000002","0","0","100","0"
"C_200_30_57752076d","crashed","-","molanu","","2020-12-03T05:03:04.000Z","107882","","30","5","0.01","0.005","0.005","0.01","0","C_200_30_5","100000","2","0.0001","1000","GRN_evolution","2","200","0.3968079260806666","2.485","0.4335200558885742","0.5664799441114259","0.34380000000000005","0.34739999999999993","87","0","13","0"
"C_200_30_5aa5c315d","crashed","-","molanu","","2020-12-03T05:03:04.000Z","107985","","30","5","0.01","0.005","0.005","0.01","0","C_200_30_5","100000","2","0.0001","1000","GRN_evolution","1","200","0.40775034399133336","0.32","0.36018010292080477","0.6398198970791953","0.1206","0.1252","82","0","18","0"
"C_200_30_20d3cbf51c","crashed","-","molanu","","2020-12-03T05:00:01.000Z","107902","","30","20","0.01","0.005","0.005","0.01","0","C_200_30_20","100000","2","0.0001","1000","GRN_evolution","5","200","0.474334819509111","0.124","0.3049973680205735","0.6950026319794267","0.4470000000000001","0.4476","0","0","100","0"
"C_200_30_2016263365","crashed","-","molanu","","2020-12-03T04:59:05.000Z","102406","","30","20","0.01","0.005","0.005","0.01","0","C_200_30_20","100000","2","0.0001","1000","GRN_evolution","4","200","0.2646758974675186","0.185","0.4672730450295224","0.5327269549704776","0.5724","0.5740000000000001","3","0","97","0"
"C_200_30_20ceb1b760","crashed","-","molanu","","2020-12-03T04:56:27.000Z","107975","","30","20","0.01","0.005","0.005","0.01","0","C_200_30_20","100000","2","0.0001","1000","GRN_evolution","3","200","0.1606748545497408","0.265","0.5109816793254535","0.4890183206745465","0.5700000000000001","0.5710000000000001","0","0","100","0"
"C_200_30_20d80daf76","crashed","-","molanu","","2020-12-03T04:55:58.000Z","107243","","30","20","0.01","0.005","0.005","0.01","0","C_200_30_20","100000","2","0.0001","1000","GRN_evolution","2","200","0.34135268323411116","5.203","0.32589285714285715","0.604107142857143","0.9372","0.9374","0","0","100","0"
"C_200_30_206896a8d8","crashed","-","molanu","","2020-12-03T04:55:06.000Z","107966","","30","20","0.01","0.005","0.005","0.01","0","C_200_30_20","100000","2","0.0001","1000","GRN_evolution","1","200","0.4008601629491111","3.658","0.3066176046176046","0.6833823953823953","0.9066","0.9068","0","0","100","0"
"C_200_30_10c0aade95","crashed","-","molanu","","2020-12-03T04:45:18.000Z","107884","","30","10","0.01","0.005","0.005","0.01","0","C_200_30_10","100000","2","0.0001","1000","GRN_evolution","5","200","0.43535622978277794","1.363","0.3002021089515544","0.6997978910484457","0.5986","0.6004","0","0","100","0"
"C_200_30_10658cae29","crashed","-","molanu","","2020-12-03T04:44:53.000Z","107909","","30","10","0.01","0.005","0.005","0.01","0","C_200_30_10","100000","2","0.0001","1000","GRN_evolution","4","200","0.2177395687713704","0.363","0.4598501741860697","0.5401498258139302","0.4626","0.4632","0","0","100","0"
"C_200_30_102b6858b4","crashed","-","molanu","","2020-12-03T04:29:10.000Z","107966","","30","10","0.01","0.005","0.005","0.01","0","C_200_30_10","100000","2","0.0001","1000","GRN_evolution","3","200","0.4084340191580741","0.278","0.3425019200502757","0.6574980799497243","0.4424","0.4458","0","0","100","0"
"C_200_30_105df079da","crashed","-","molanu","","2020-12-03T04:24:31.000Z","107210","","30","10","0.01","0.005","0.005","0.01","0","C_200_30_10","100000","2","0.0001","1000","GRN_evolution","2","200","0.3157128212920371","0.085","0.36473028395129886","0.6352697160487011","0.31920000000000004","0.32160000000000005","94","0","6","0"
"C_200_30_10d7eae172","crashed","-","molanu","","2020-12-03T04:14:07.000Z","107488","","30","10","0.01","0.005","0.005","0.01","0","C_200_30_10","100000","2","0.0001","1000","GRN_evolution","1","200","0.3442520634816296","0.647","0.36186975669092286","0.6381302433090773","0.4974","0.49900000000000005","96","0","4","0"
"C_200_20_57aba267e","crashed","-","molanu","","2020-12-03T01:51:32.000Z","107704","","20","5","0.01","0.005","0.005","0.01","0","C_200_20_5","100000","2","0.0001","1000","GRN_evolution","5","200","0.4852038365313749","0.372","0.3305903243313296","0.6694096756686705","0.25120000000000003","0.25680000000000003","0","0","100","0"
"C_200_20_5f0a96bd4","crashed","-","molanu","","2020-12-03T01:06:01.000Z","107780","","20","5","0.01","0.005","0.005","0.01","0","C_200_20_5","100000","2","0.0001","1000","GRN_evolution","4","200","0.549852677831625","0.345","0.343348908328172","0.6566510916718279","0.1578","0.1594","0","0","100","0"
"C_200_20_56c1745a7","crashed","-","molanu","","2020-12-02T22:42:17.000Z","107466","","20","5","0.01","0.005","0.005","0.01","0","C_200_20_5","100000","2","0.0001","1000","GRN_evolution","3","200","0.392093418670875","0.349","0.33136565819223646","0.6686343418077635","0.22080000000000005","0.2236","4","0","96","0"
"C_200_20_5a01c28cf","crashed","-","molanu","","2020-12-02T22:35:14.000Z","107973","","20","5","0.01","0.005","0.005","0.01","0","C_200_20_5","100000","2","0.0001","1000","GRN_evolution","2","200","0.18929877664575","0.352","0.5473884830270312","0.4526115169729687","0.15960000000000002","0.161","0","0","100","0"
"C_200_20_5b0416439","crashed","-","molanu","","2020-12-02T22:23:24.000Z","107969","","20","5","0.01","0.005","0.005","0.01","0","C_200_20_5","100000","2","0.0001","1000","GRN_evolution","1","200","0.26050899025912494","0.366","0.4680155384075696","0.5319844615924303","0.17380000000000004","0.1804","6","0","94","0"
"C_200_20_20a1ebee31","crashed","-","molanu","","2020-12-02T20:26:45.000Z","108003","","20","20","0.01","0.005","0.005","0.01","0","C_200_20_20","100000","2","0.0001","1000","GRN_evolution","5","200","0.564067574856375","1.095","0.22519094607184148","0.7748090539281586","0.6955999999999999","0.696","0","0","100","0"
"C_200_20_20a1e4ad43","crashed","-","molanu","","2020-12-02T20:05:22.000Z","107985","","20","20","0.01","0.005","0.005","0.01","0","C_200_20_20","100000","2","0.0001","1000","GRN_evolution","4","200","0.525422107599625","2.838","0.20019037639832837","0.7998096236016715","0.8672","0.8678","0","0","100","0"
"C_200_20_20dbdb5264","crashed","-","molanu","","2020-12-02T20:03:05.000Z","107956","","20","20","0.01","0.005","0.005","0.01","0","C_200_20_20","100000","2","0.0001","1000","GRN_evolution","3","200","0.5332828855308749","1.013","0.24417184265755687","0.7558281573424432","0.6418","0.6418","0","0","100","0"
"C_200_20_20ed14717d","crashed","-","molanu","","2020-12-02T19:33:08.000Z","107951","","20","20","0.01","0.005","0.005","0.01","0","C_200_20_20","100000","2","0.0001","1000","GRN_evolution","2","200","0.5091709088997501","0.279","0.2616128441997743","0.7383871558002258","0.6152","0.6164000000000001","0","0","100","0"
"C_200_20_20d5738ad6","crashed","-","molanu","","2020-12-02T19:00:09.000Z","107967","","20","20","0.01","0.005","0.005","0.01","0","C_200_20_20","100000","2","0.0001","1000","GRN_evolution","1","200","0.49923627418375","0.387","0.3044286873730097","0.6955713126269905","0.5896","0.59","0","0","100","0"
"C_200_20_101ec842c2","crashed","-","molanu","","2020-12-02T18:58:23.000Z","107174","","20","10","0.01","0.005","0.005","0.01","0","C_200_20_10","100000","2","0.0001","1000","GRN_evolution","5","200","0.5435614734726251","0.097","0.1969678574623297","0.8030321425376704","0.3702","0.3718","0","0","100","0"
"C_200_20_10a55985ca","crashed","-","molanu","","2020-12-02T18:16:20.000Z","107837","","20","10","0.01","0.005","0.005","0.01","0","C_200_20_10","100000","2","0.0001","1000","GRN_evolution","4","200","0.605289614855625","0.421","0.27850367602900783","0.721496323970992","0.407","0.4085999999999999","0","0","100","0"
"C_200_20_100f6a2cf6","crashed","-","molanu","","2020-12-02T18:10:20.000Z","107627","","20","10","0.01","0.005","0.005","0.01","0","C_200_20_10","100000","2","0.0001","1000","GRN_evolution","3","200","0.41577338049112494","0.218","0.3224798384637132","0.6775201615362869","0.4796","0.4816","0","0","100","0"
"C_200_20_105f0428e4","crashed","-","molanu","","2020-12-02T18:01:19.000Z","107956","","20","10","0.01","0.005","0.005","0.01","0","C_200_20_10","100000","2","0.0001","1000","GRN_evolution","2","200","0.497257792445","0.145","0.21820177147723616","0.7817982285227636","0.4172","0.4195999999999999","0","0","100","0"
"C_200_10_595424add","crashed","-","molanu","","2020-12-02T15:11:04.000Z","106921","","10","5","0.01","0.005","0.005","0.01","0","C_200_10_5","100000","2","0.0001","1000","GRN_evolution","1","200","0.891977025937","0.427","0.1648245105190435","0.8351754894809563","0.17420000000000002","0.1806","0","0","1","99"
"C_200_10_5ea100f7a","crashed","-","molanu","","2020-12-02T15:11:04.000Z","107985","","10","5","0.01","0.005","0.005","0.01","0","C_200_10_5","100000","2","0.0001","1000","GRN_evolution","5","200","0.687955449808","0.143","0.16996234923170245","0.8300376507682975","0.215","0.2276","0","0","33","67"
"C_200_10_5ef3ac873","crashed","-","molanu","","2020-12-02T15:10:39.000Z","107995","","10","5","0.01","0.005","0.005","0.01","0","C_200_10_5","100000","2","0.0001","1000","GRN_evolution","3","200","0.14432711178399998","0.715","0.5115604458866814","0.48843955411331863","0.246","0.24800000000000005","0","0","3","97"
"C_200_20_1080621fbe","crashed","-","molanu","","2020-12-02T15:10:39.000Z","108023","","20","10","0.01","0.005","0.005","0.01","0","C_200_20_10","100000","2","0.0001","1000","GRN_evolution","1","200","0.31594977182375","0.431","0.46153348522427334","0.5384665147757266","0.413","0.4146000000000001","95","0","5","0"
"C_200_10_52e407488","crashed","-","molanu","","2020-12-02T15:10:38.000Z","107668","","10","5","0.01","0.005","0.005","0.01","0","C_200_10_5","100000","2","0.0001","1000","GRN_evolution","4","200","0.7301081252960001","0.085","0.2008064993330534","0.7991935006669466","0.1444","0.15039999999999998","0","0","42","58"
"C_200_10_5f71af53c","crashed","-","molanu","","2020-12-02T15:10:38.000Z","108013","","10","5","0.01","0.005","0.005","0.01","0","C_200_10_5","100000","2","0.0001","1000","GRN_evolution","2","200","0.798564831146","0.141","0.19724211844332667","0.8027578815566734","0.1436","0.1474","0","0","4","96"
"C_200_10_20bebba6ea","crashed","-","molanu","","2020-12-02T15:10:37.000Z","108010","","10","20","0.01","0.005","0.005","0.01","0","C_200_10_20","100000","2","0.0001","1000","GRN_evolution","5","200","0.7804798285890001","0.634","0.04252395882221914","0.9574760411777808","0.48839999999999995","0.4898","0","0","1","99"
"C_200_10_20314bb9da","crashed","-","molanu","","2020-12-02T15:10:36.000Z","107911","","10","20","0.01","0.005","0.005","0.01","0","C_200_10_20","100000","2","0.0001","1000","GRN_evolution","2","200","0.820351954422","0.528","0.12541788864859446","0.8745821113514054","0.44919999999999993","0.45019999999999993","0","0","1","99"
"C_200_10_204494f532","crashed","-","molanu","","2020-12-02T15:10:36.000Z","107980","","10","20","0.01","0.005","0.005","0.01","0","C_200_10_20","100000","2","0.0001","1000","GRN_evolution","4","200","0.13857892486999998","0.464","0.4906245169292487","0.5093754830707513","0.44","0.4406000000000001","0","0","27","73"
"C_200_10_207d67a9c7","crashed","-","molanu","","2020-12-02T15:10:36.000Z","107980","","10","20","0.01","0.005","0.005","0.01","0","C_200_10_20","100000","2","0.0001","1000","GRN_evolution","3","200","0.752965510322","0.206","0.18650302039727204","0.8134969796027279","0.409","0.4100000000000001","0","0","0","100"
"C_100_20_597ac71a8","crashed","-","molanu","","2020-12-02T15:10:12.000Z","105564","","20","5","0.01","0.005","0.005","0.01","0","C_100_20_5","100000","2","0.0001","1000","GRN_evolution","5","100","0.25014408732874993","0.185","0.4642413467271186","0.5357586532728814","0.1194","0.1242","1","0","99","0"
"C_200_10_106e16858f","crashed","-","molanu","","2020-12-02T15:10:12.000Z","107737","","10","10","0.01","0.005","0.005","0.01","0","C_200_10_10","100000","2","0.0001","1000","GRN_evolution","5","200","0.16775957438699995","0.745","0.5797289203562161","0.42027107964378385","0.484","0.4847999999999999","0","0","70","30"
"C_200_10_208307fdc3","crashed","-","molanu","","2020-12-02T15:10:12.000Z","108021","","10","20","0.01","0.005","0.005","0.01","0","C_200_10_20","100000","2","0.0001","1000","GRN_evolution","1","200","0.7305979542079999","0.692","0.07808919252934426","0.9219108074706556","0.6040000000000001","0.6064","0","0","1","99"
"C_200_10_10748b72cd","crashed","-","molanu","","2020-12-02T15:10:11.000Z","108023","","10","10","0.01","0.005","0.005","0.01","0","C_200_10_10","100000","2","0.0001","1000","GRN_evolution","3","200","0.13253016844299992","0.25","0.4860814646881345","0.5139185353118654","0.35239999999999994","0.35339999999999994","0","0","8","92"
"C_200_10_10b30de890","crashed","-","molanu","","2020-12-02T15:10:11.000Z","108006","","10","10","0.01","0.005","0.005","0.01","0","C_200_10_10","100000","2","0.0001","1000","GRN_evolution","4","200","0.22932448871","0.083","0.43154848318224154","0.5684515168177584","0.36139999999999994","0.3628","7","0","91","2"
"C_100_30_204c5a435c","crashed","-","molanu","","2020-12-02T15:10:10.000Z","107336","","30","20","0.01","0.005","0.005","0.01","0","C_100_30_20","100000","2","0.0001","1000","GRN_evolution","4","100","0.33115206355744453","0.321","0.35645700261904145","0.6435429973809584","0.5188000000000001","0.52","85","0","15","0"
"C_100_30_518b49e4b","crashed","-","molanu","","2020-12-02T15:10:10.000Z","107994","","30","5","0.01","0.005","0.005","0.01","0","C_100_30_5","100000","2","0.0001","1000","GRN_evolution","5","100","0.3051223053520371","0.53","0.4507368430508418","0.5492631569491582","0.17560000000000003","0.18360000000000004","84","0","16","0"
"C_100_30_5573c3b06","crashed","-","molanu","","2020-12-02T15:10:10.000Z","108007","","30","5","0.01","0.005","0.005","0.01","0","C_100_30_5","100000","2","0.0001","1000","GRN_evolution","2","100","0.41429614446962953","3.435","0.41622211712055834","0.5837778828794415","0.4676","0.4768","83","0","17","0"
"C_100_30_5c2b82f09","crashed","-","molanu","","2020-12-02T15:10:10.000Z","107981","","30","5","0.01","0.005","0.005","0.01","0","C_100_30_5","100000","2","0.0001","1000","GRN_evolution","3","100","0.32112630130329634","0.821","0.38784241057940183","0.6121575894205982","0.09320000000000002","0.1136","98","0","2","0"
"C_100_30_5e4de3dbc","crashed","-","molanu","","2020-12-02T15:10:10.000Z","107831","","30","5","0.01","0.005","0.005","0.01","0","C_100_30_5","100000","2","0.0001","1000","GRN_evolution","1","100","0.3659219032512592","1.656","0.4134048101597824","0.5865951898402175","0.28040000000000004","0.2866","98","0","2","0"
"C_100_30_5f5cb76bb","crashed","-","molanu","","2020-12-02T15:10:10.000Z","107711","","30","5","0.01","0.005","0.005","0.01","0","C_100_30_5","100000","2","0.0001","1000","GRN_evolution","4","100","0.3599099874114445","6.243","0.4476768078404557","0.5523231921595442","0.3664","0.3688","100","0","0","0"
"C_200_10_106cca8cf6","crashed","-","molanu","","2020-12-02T15:10:10.000Z","106167","","10","10","0.01","0.005","0.005","0.01","0","C_200_10_10","100000","2","0.0001","1000","GRN_evolution","1","200","0.7663103931070001","0.307","0.13574225736544115","0.8642577426345587","0.363","0.3662","0","0","3","97"
"C_200_10_10868e5f5a","crashed","-","molanu","","2020-12-02T15:10:10.000Z","107771","","10","10","0.01","0.005","0.005","0.01","0","C_200_10_10","100000","2","0.0001","1000","GRN_evolution","2","200","0.783478962185","1.182","0.15589307375880307","0.8441069262411971","0.586","0.5872","0","0","1","99"
"C_100_20_10d5ea8f60","crashed","-","molanu","","2020-12-02T15:10:09.000Z","108011","","20","10","0.01","0.005","0.005","0.01","0","C_100_20_10","100000","2","0.0001","1000","GRN_evolution","5","100","0.5150762720241251","0.315","0.23448722696316623","0.7655127730368337","0.4706000000000001","0.473","0","0","100","0"
"C_100_20_200e9b0f3d","crashed","-","molanu","","2020-12-02T15:10:09.000Z","108022","","20","20","0.01","0.005","0.005","0.01","0","C_100_20_20","100000","2","0.0001","1000","GRN_evolution","5","100","0.35966138941912495","0.229","0.28828211880967414","0.7117178811903259","0.468","0.4692","85","0","15","0"
"C_100_20_2044efda63","crashed","-","molanu","","2020-12-02T15:10:09.000Z","107998","","20","20","0.01","0.005","0.005","0.01","0","C_100_20_20","100000","2","0.0001","1000","GRN_evolution","4","100","0.23246819054562504","0.114","0.4138525652207799","0.58614743477922","0.5347999999999999","0.5355999999999999","1","0","99","0"
"C_100_20_205dcb3071","crashed","-","molanu","","2020-12-02T15:10:09.000Z","107981","","20","20","0.01","0.005","0.005","0.01","0","C_100_20_20","100000","2","0.0001","1000","GRN_evolution","2","100","0.36365810406175","0.585","0.34148008700496324","0.6585199129950368","0.5806","0.6017999999999999","38","0","62","0"
"C_100_20_2075acd576","crashed","-","molanu","","2020-12-02T15:10:09.000Z","108011","","20","20","0.01","0.005","0.005","0.01","0","C_100_20_20","100000","2","0.0001","1000","GRN_evolution","3","100","0.36358328047975","0.145","0.3754965674977462","0.6245034325022538","0.5214","0.5222","75","0","25","0"
"C_100_20_20e258b64d","crashed","-","molanu","","2020-12-02T15:10:09.000Z","107338","","20","20","0.01","0.005","0.005","0.01","0","C_100_20_20","100000","2","0.0001","1000","GRN_evolution","1","100","0.352375066068625","0.216","0.2995310441803836","0.7004689558196162","0.5418000000000001","0.542","81","0","19","0"
"C_100_20_514962832","crashed","-","molanu","","2020-12-02T15:10:09.000Z","107336","","20","5","0.01","0.005","0.005","0.01","0","C_100_20_5","100000","2","0.0001","1000","GRN_evolution","3","100","0.3370517823365","0.27","0.3931193228848658","0.6068806771151343","0.1322","0.1518","93","0","7","0"
"C_100_20_5193d72ca","crashed","-","molanu","","2020-12-02T15:10:09.000Z","108025","","20","5","0.01","0.005","0.005","0.01","0","C_100_20_5","100000","2","0.0001","1000","GRN_evolution","1","100","0.42109588601400005","0.133","0.3728550826456343","0.6271449173543657","0.2054","0.2098","0","0","100","0"
"C_100_20_55397b38e","crashed","-","molanu","","2020-12-02T15:10:09.000Z","108012","","20","5","0.01","0.005","0.005","0.01","0","C_100_20_5","100000","2","0.0001","1000","GRN_evolution","4","100","0.31232233575737495","0.143","0.34620427946727206","0.6537957205327279","0.117","0.13560000000000005","55","0","45","0"
"C_100_20_5ec7fff35","crashed","-","molanu","","2020-12-02T15:10:09.000Z","108022","","20","5","0.01","0.005","0.005","0.01","0","C_100_20_5","100000","2","0.0001","1000","GRN_evolution","2","100","0.264015215199875","0.373","0.46534826731170464","0.5346517326882954","0.264","0.26780000000000004","2","0","98","0"
"C_100_30_100fadeb76","crashed","-","molanu","","2020-12-02T15:10:09.000Z","108023","","30","10","0.01","0.005","0.005","0.01","0","C_100_30_10","100000","2","0.0001","1000","GRN_evolution","2","100","0.28178021895007405","0.163","0.3515620407854664","0.6484379592145336","0.3466","0.3488","19","0","81","0"
"C_100_30_1026ac1699","crashed","-","molanu","","2020-12-02T15:10:09.000Z","108011","","30","10","0.01","0.005","0.005","0.01","0","C_100_30_10","100000","2","0.0001","1000","GRN_evolution","3","100","0.29101663573922215","0.17","0.3744790446578349","0.6255209553421651","0.3934","0.4004","13","0","87","0"
"C_100_30_105300b4e4","crashed","-","molanu","","2020-12-02T15:10:09.000Z","107561","","30","10","0.01","0.005","0.005","0.01","0","C_100_30_10","100000","2","0.0001","1000","GRN_evolution","5","100","0.3059138469781481","5.331","0.36831774434715614","0.6316822556528439","0.8744","0.8754000000000001","92","0","8","0"
"C_100_30_1071bd130e","crashed","-","molanu","","2020-12-02T15:10:09.000Z","108024","","30","10","0.01","0.005","0.005","0.01","0","C_100_30_10","100000","2","0.0001","1000","GRN_evolution","4","100","0.34888534756962963","1.156","0.34382953524457077","0.6561704647554292","0.6015999999999999","0.6033999999999999","96","0","4","0"
"C_100_30_10c695cab5","crashed","-","molanu","","2020-12-02T15:10:09.000Z","107937","","30","10","0.01","0.005","0.005","0.01","0","C_100_30_10","100000","2","0.0001","1000","GRN_evolution","1","100","0.3710446163750371","0.181","0.42007310891175387","0.5799268910882461","0.3476000000000001","0.35040000000000016","40","0","60","0"
"C_100_30_205da521d4","failed","-","molanu","","2020-12-02T15:10:09.000Z","68","","30","20","0.01","0.005","0.005","0.01","0","C_100_30_20","100000","2","0.0001","1000","GRN_evolution","1","100","0","0.003","1","0","0.618","0.618","0","0","100","0"
"C_100_30_20a616d715","crashed","-","molanu","","2020-12-02T15:10:09.000Z","107862","","30","20","0.01","0.005","0.005","0.01","0","C_100_30_20","100000","2","0.0001","1000","GRN_evolution","5","100","0.30837604500000004","8.478","0.4202619047619048","0.4897380952380952","0.9552","0.9552","100","0","0","0"
"C_100_30_20b8a19380","crashed","-","molanu","","2020-12-02T15:10:09.000Z","108010","","30","20","0.01","0.005","0.005","0.01","0","C_100_30_20","100000","2","0.0001","1000","GRN_evolution","2","100","0.3170700602481852","0.223","0.3870618674587808","0.6129381325412192","0.5436","0.5446","98","0","2","0"
"C_100_30_20f7656935","crashed","-","molanu","","2020-12-02T15:10:09.000Z","108024","","30","20","0.01","0.005","0.005","0.01","0","C_100_30_20","100000","2","0.0001","1000","GRN_evolution","3","100","0.34931876180300003","1.386","0.3401802551743222","0.6598197448256777","0.7098000000000002","0.7110000000000002","28","0","72","0"
"C_100_10_55b6ef734","crashed","-","molanu","","2020-12-02T15:10:08.000Z","107998","","10","5","0.01","0.005","0.005","0.01","0","C_100_10_5","100000","2","0.0001","1000","GRN_evolution","3","100","0.2363622220160001","4.27","0.4795134270810875","0.5204865729189124","0.5636000000000001","0.565","1","0","99","0"
"C_100_10_596d35921","crashed","-","molanu","","2020-12-02T15:10:08.000Z","108012","","10","5","0.01","0.005","0.005","0.01","0","C_100_10_5","100000","2","0.0001","1000","GRN_evolution","4","100","0.6360045202849999","0.06","0.33407412789966245","0.6659258721003376","0.0918","0.12240000000000002","0","0","98","2"
"C_100_10_5b9fe8598","crashed","-","molanu","","2020-12-02T15:10:08.000Z","107937","","10","5","0.01","0.005","0.005","0.01","0","C_100_10_5","100000","2","0.0001","1000","GRN_evolution","5","100","0.6751383275310001","0.61","0.2673793424998811","0.732620657500119","0.1858","0.19000000000000003","0","0","63","37"
"C_100_20_102f89313f","crashed","-","molanu","","2020-12-02T15:10:08.000Z","108025","","20","10","0.01","0.005","0.005","0.01","0","C_100_20_10","100000","2","0.0001","1000","GRN_evolution","4","100","0.5564696725156248","0.16","0.23028294584047104","0.7697170541595287","0.38300000000000006","0.3858","0","0","100","0"
"C_100_20_1081b719f3","crashed","-","molanu","","2020-12-02T15:10:08.000Z","108001","","20","10","0.01","0.005","0.005","0.01","0","C_100_20_10","100000","2","0.0001","1000","GRN_evolution","2","100","0.295145948353375","0.191","0.4141032293316399","0.5858967706683601","0.3644","0.365","41","0","59","0"
"C_100_20_10939dbdb1","crashed","-","molanu","","2020-12-02T15:10:08.000Z","108026","","20","10","0.01","0.005","0.005","0.01","0","C_100_20_10","100000","2","0.0001","1000","GRN_evolution","1","100","0.4199720974927501","3.223","0.3786122749799219","0.621387725020078","0.8482","0.8486000000000001","0","0","100","0"
"C_100_20_10b46131fc","crashed","-","molanu","","2020-12-02T15:10:08.000Z","108010","","20","10","0.01","0.005","0.005","0.01","0","C_100_20_10","100000","2","0.0001","1000","GRN_evolution","3","100","0.24661206616824993","0.469","0.41672172396131346","0.5832782760386865","0.44459999999999994","0.4467999999999999","3","0","97","0"
"C_100_10_53d514923","crashed","-","molanu","","2020-12-02T15:10:07.000Z","107861","","10","5","0.01","0.005","0.005","0.01","0","C_100_10_5","100000","2","0.0001","1000","GRN_evolution","2","100","0.653390632014","0.107","0.21135415953664727","0.788645840463353","0.16399999999999998","0.16979999999999998","0","0","40","60"
"C_100_10_53b5a2726","crashed","-","molanu","","2020-12-02T14:59:50.000Z","107879","","10","5","0.01","0.005","0.005","0.01","0","C_100_10_5","100000","2","0.0001","1000","GRN_evolution","1","100","0.6545306125139999","0.085","0.22498278277798925","0.7750172172220107","0.1622","0.16680000000000003","0","0","74","26"
"C_100_10_100afcbdbc","crashed","-","molanu","","2020-12-02T14:58:10.000Z","107770","","10","10","0.01","0.005","0.005","0.01","0","C_100_10_10","100000","2","0.0001","1000","GRN_evolution","5","100","0.420421282787","0.285","0.3349327138116747","0.6650672861883254","0.4086","0.44660000000000005","84","0","16","0"
"C_100_10_1025a0aa65","crashed","-","molanu","","2020-12-02T14:58:10.000Z","106975","","10","10","0.01","0.005","0.005","0.01","0","C_100_10_10","100000","2","0.0001","1000","GRN_evolution","2","100","0.500892944639","0.039","0.26354920273642124","0.7364507972635788","0.3188","0.32199999999999995","3","0","97","0"
"C_100_10_105ce58f7b","crashed","-","molanu","","2020-12-02T14:58:10.000Z","107979","","10","10","0.01","0.005","0.005","0.01","0","C_100_10_10","100000","2","0.0001","1000","GRN_evolution","4","100","0.5758093800059999","0.08","0.17088491739790257","0.8291150826020975","0.2208","0.224","21","0","79","0"
"C_100_10_10f68c73f7","crashed","-","molanu","","2020-12-02T14:58:10.000Z","107831","","10","10","0.01","0.005","0.005","0.01","0","C_100_10_10","100000","2","0.0001","1000","GRN_evolution","3","100","0.106985107983","0.134","0.5351118077726539","0.4648881922273461","0.326","0.327","0","0","6","94"
"C_100_10_200327b7ea","crashed","-","molanu","","2020-12-02T14:58:10.000Z","107994","","10","20","0.01","0.005","0.005","0.01","0","C_100_10_20","100000","2","0.0001","1000","GRN_evolution","1","100","0.7315381076219999","0.185","0.16208967702863472","0.8379103229713654","0.38859999999999995","0.3898","0","0","0","100"
"C_100_10_20390a2080","crashed","-","molanu","","2020-12-02T14:58:10.000Z","106511","","10","20","0.01","0.005","0.005","0.01","0","C_100_10_20","100000","2","0.0001","1000","GRN_evolution","2","100","0.685925321448","0.517","0.1722069610706551","0.827793038929345","0.4858","0.488","0","0","84","16"
